name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
138_HIV-1,77,3,P3,k2,cegar3,0,0.19s,UNSAT,1,,,0,0.00s
138_HIV-1,77,3,P3,k4,cegar3,0,2.97s,SAT,1,0.25s,1,31,0.00s
138_HIV-1,77,3,P3,k6,cegar3,0,40.54s,SAT,11,0.29s,1,183,0.00s
138_HIV-1,78,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,78,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,78,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,78,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,79,3,P3,k1,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,79,3,P3,k2,cegar3,0,0.68s,SAT,1,0.25s,1,5,0.00s
138_HIV-1,79,3,P3,k4,cegar3,0,7.04s,SAT,7,0.27s,1,35,0.00s
138_HIV-1,79,3,P3,k6,cegar3,0,184.45s,SAT,16,0.27s,1,489,0.00s
138_HIV-1,80,3,P3,k1,cegar3,0,0.13s,SAT,0,0.13s,0,1,0.00s
138_HIV-1,80,3,P3,k2,cegar3,0,0.23s,SAT,1,0.23s,1,1,0.00s
138_HIV-1,80,3,P3,k4,cegar3,0,2.32s,SAT,6,0.26s,1,8,0.00s
138_HIV-1,80,3,P3,k6,cegar3,0,80.12s,SAT,13,0.29s,1,272,0.00s
138_HIV-1,81,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,81,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,81,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,81,3,P3,k6,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,8,1,P3,k1,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,8,1,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,8,1,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,8,1,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,82,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,82,3,P3,k2,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
138_HIV-1,82,3,P3,k4,cegar3,0,21.23s,SAT,2,0.26s,1,171,0.00s
138_HIV-1,82,3,P3,k6,cegar3,0,868.28s,SAT,12,0.27s,1,1857,0.00s
138_HIV-1,83,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
138_HIV-1,83,3,P3,k2,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,83,3,P3,k4,cegar3,0,7.09s,SAT,2,0.45s,2,56,0.00s
138_HIV-1,83,3,P3,k6,cegar3,0,1071.57s,SAT,11,0.52s,2,2130,0.00s
138_HIV-1,8,3,P3,k1,cegar3,0,0.20s,UNSAT,2,,,0,0.00s
138_HIV-1,8,3,P3,k2,cegar3,0,0.21s,UNSAT,2,,,0,0.00s
138_HIV-1,8,3,P3,k4,cegar3,0,0.21s,UNSAT,2,,,0,0.00s
138_HIV-1,8,3,P3,k6,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
138_HIV-1,84,3,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
138_HIV-1,84,3,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
138_HIV-1,84,3,P3,k4,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,84,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,85,3,P3,k1,cegar3,0,0.14s,UNSAT,1,,,0,0.00s
138_HIV-1,85,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,85,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,85,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,86,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
138_HIV-1,86,3,P3,k2,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,86,3,P3,k4,cegar3,0,7.06s,SAT,6,0.22s,1,38,0.00s
138_HIV-1,86,3,P3,k6,cegar3,0,952.48s,SAT,24,0.21s,1,1595,0.00s
138_HIV-1,87,3,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
138_HIV-1,87,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,87,3,P3,k4,cegar3,0,0.18s,UNSAT,1,,,0,0.00s
138_HIV-1,87,3,P3,k6,cegar3,0,5.58s,SAT,4,0.19s,1,30,0.00s
138_HIV-1,88,3,P3,k1,cegar3,0,1.43s,SAT,1,0.32s,1,11,0.00s
138_HIV-1,88,3,P3,k2,cegar3,0,1.67s,SAT,1,0.32s,1,11,0.00s
138_HIV-1,88,3,P3,k4,cegar3,0,2.46s,SAT,3,0.32s,1,15,0.00s
138_HIV-1,88,3,P3,k6,cegar3,0,19.63s,SAT,6,0.34s,1,127,0.00s
138_HIV-1,89,3,P3,k1,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,89,3,P3,k2,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
138_HIV-1,89,3,P3,k4,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,89,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,90,3,P3,k1,cegar3,0,0.15s,SAT,0,0.15s,0,1,0.00s
138_HIV-1,90,3,P3,k2,cegar3,0,0.16s,SAT,0,0.16s,0,1,0.00s
138_HIV-1,90,3,P3,k4,cegar3,0,0.18s,SAT,0,0.18s,0,1,0.00s
138_HIV-1,90,3,P3,k6,cegar3,0,0.17s,SAT,0,0.17s,0,1,0.00s
138_HIV-1,91,3,P3,k1,cegar3,0,0.46s,SAT,0,0.18s,0,3,0.00s
138_HIV-1,91,3,P3,k2,cegar3,0,0.98s,SAT,2,0.28s,1,4,0.00s
138_HIV-1,91,3,P3,k4,cegar3,0,4.84s,SAT,3,0.50s,2,26,0.00s
138_HIV-1,91,3,P3,k6,cegar3,0,457.77s,SAT,22,0.51s,2,624,0.00s
138_HIV-1,9,1,P3,k1,cegar3,0,1.55s,SAT,2,0.46s,2,11,0.00s
138_HIV-1,9,1,P3,k2,cegar3,0,2.08s,SAT,2,0.43s,2,15,0.00s
138_HIV-1,9,1,P3,k4,cegar3,0,2.35s,SAT,2,0.49s,2,16,0.00s
138_HIV-1,9,1,P3,k6,cegar3,0,19.04s,SAT,4,0.46s,2,128,0.00s
138_HIV-1,92,3,P3,k1,cegar3,0,0.14s,UNSAT,1,,,0,0.00s
138_HIV-1,92,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,92,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,92,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,93,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
138_HIV-1,93,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,93,3,P3,k4,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,93,3,P3,k6,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,9,3,P3,k1,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,9,3,P3,k2,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,9,3,P3,k4,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,9,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,94,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,94,3,P3,k2,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,94,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,94,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,95,3,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
138_HIV-1,95,3,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
138_HIV-1,95,3,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
138_HIV-1,95,3,P3,k6,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
138_HIV-1,96,3,P3,k1,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,96,3,P3,k2,cegar3,0,0.26s,SAT,1,0.26s,1,1,0.00s
138_HIV-1,96,3,P3,k4,cegar3,0,1.00s,SAT,2,0.29s,1,5,0.00s
138_HIV-1,96,3,P3,k6,cegar3,0,1.76s,SAT,3,0.31s,1,8,0.00s
138_HIV-1,97,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
138_HIV-1,97,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,97,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,97,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
138_HIV-1,98,3,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
138_HIV-1,98,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
138_HIV-1,98,3,P3,k4,cegar3,0,0.80s,SAT,2,0.22s,1,4,0.00s
138_HIV-1,98,3,P3,k6,cegar3,0,34.23s,SAT,5,0.23s,1,216,0.00s
138_HIV-1,99,3,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
138_HIV-1,99,3,P3,k2,cegar3,0,0.15s,UNSAT,1,,,0,0.00s
138_HIV-1,99,3,P3,k4,cegar3,0,0.55s,UNSAT,2,,,0,0.00s
138_HIV-1,99,3,P3,k6,cegar3,0,19.63s,SAT,7,0.33s,1,90,0.00s
139_FIBROBLASTS,1,1,P3,k1,cegar3,0,0.53s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,1,1,P3,k2,cegar3,0,1.14s,SAT,2,1.14s,2,1,0.00s
139_FIBROBLASTS,1,1,P3,k4,cegar3,0,109.71s,SAT,12,1.34s,2,121,0.00s
139_FIBROBLASTS,1,1,P3,k6,cegar3,124,1784.91s,TO,28,15.74s,11,698,0.00s
139_FIBROBLASTS,1,2,P3,k1,cegar3,0,0.90s,UNSAT,2,,,0,0.00s
139_FIBROBLASTS,1,2,P3,k2,cegar3,0,1.88s,UNSAT,3,,,0,0.00s
139_FIBROBLASTS,1,2,P3,k4,cegar3,0,224.30s,SAT,21,2.02s,3,104,0.00s
139_FIBROBLASTS,1,2,P3,k6,cegar3,124,1779.38s,TO,22,3.85s,5,876,0.00s
139_FIBROBLASTS,2,1,P3,k1,cegar3,0,0.61s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,2,1,P3,k2,cegar3,0,1.21s,UNSAT,2,,,0,0.00s
139_FIBROBLASTS,2,1,P3,k4,cegar3,0,125.60s,SAT,19,1.59s,2,95,0.00s
139_FIBROBLASTS,2,1,P3,k6,cegar3,124,1769.43s,TO,38,42.05s,18,319,0.00s
139_FIBROBLASTS,2,2,P3,k1,cegar3,0,0.53s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,2,2,P3,k2,cegar3,0,0.56s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,2,2,P3,k4,cegar3,0,24.49s,SAT,8,2.14s,3,33,0.00s
139_FIBROBLASTS,2,2,P3,k6,cegar3,124,1780.86s,TO,28,1.56s,2,775,0.00s
139_FIBROBLASTS,3,1,P3,k1,cegar3,0,0.91s,UNSAT,2,,,0,0.00s
139_FIBROBLASTS,3,1,P3,k2,cegar3,0,12.29s,SAT,7,1.88s,3,22,0.00s
139_FIBROBLASTS,3,1,P3,k4,cegar3,0,208.02s,SAT,27,1.37s,2,100,0.00s
139_FIBROBLASTS,3,1,P3,k6,cegar3,124,1767.95s,TO,28,1.47s,2,656,0.00s
139_FIBROBLASTS,3,2,P3,k1,cegar3,0,0.31s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,3,2,P3,k2,cegar3,0,0.90s,UNSAT,2,,,0,0.00s
139_FIBROBLASTS,3,2,P3,k4,cegar3,0,114.30s,SAT,16,5.26s,6,97,0.00s
139_FIBROBLASTS,3,2,P3,k6,cegar3,124,1779.55s,TO,37,5.91s,7,391,0.00s
139_FIBROBLASTS,4,1,P3,k1,cegar3,0,1.13s,SAT,1,0.73s,1,3,0.00s
139_FIBROBLASTS,4,1,P3,k2,cegar3,0,1.10s,SAT,1,0.69s,1,3,0.00s
139_FIBROBLASTS,4,1,P3,k4,cegar3,0,101.17s,SAT,7,0.79s,1,175,0.00s
139_FIBROBLASTS,4,1,P3,k6,cegar3,124,1771.41s,TO,27,0.82s,1,1042,0.00s
139_FIBROBLASTS,4,2,P3,k1,cegar3,0,0.56s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,4,2,P3,k2,cegar3,0,0.67s,UNSAT,1,,,0,0.00s
139_FIBROBLASTS,4,2,P3,k4,cegar3,0,1.71s,UNSAT,3,,,0,0.00s
139_FIBROBLASTS,4,2,P3,k6,cegar3,0,153.92s,SAT,13,1.25s,2,185,0.00s
145_HMOX1-PATHWAY,100,3,P3,k1,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,100,3,P3,k2,cegar3,0,0.23s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,100,3,P3,k4,cegar3,0,0.23s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,100,3,P3,k6,cegar3,0,1.22s,UNSAT,6,,,0,0.00s
145_HMOX1-PATHWAY,10,1,P3,k1,cegar3,0,0.21s,SAT,1,0.16s,1,2,0.00s
145_HMOX1-PATHWAY,10,1,P3,k2,cegar3,0,0.20s,SAT,1,0.15s,1,2,0.00s
145_HMOX1-PATHWAY,10,1,P3,k4,cegar3,0,0.23s,SAT,1,0.17s,1,2,0.00s
145_HMOX1-PATHWAY,10,1,P3,k6,cegar3,0,0.27s,SAT,1,0.19s,1,2,0.00s
145_HMOX1-PATHWAY,10,3,P3,k1,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,10,3,P3,k2,cegar3,0,0.21s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,10,3,P3,k4,cegar3,0,0.23s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,10,3,P3,k6,cegar3,0,0.49s,UNSAT,4,,,0,0.00s
145_HMOX1-PATHWAY,11,1,P3,k1,cegar3,0,0.19s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,11,1,P3,k2,cegar3,0,0.29s,SAT,2,0.21s,1,1,0.00s
145_HMOX1-PATHWAY,11,1,P3,k4,cegar3,0,0.67s,SAT,2,0.23s,1,6,0.00s
145_HMOX1-PATHWAY,11,1,P3,k6,cegar3,0,0.85s,SAT,2,0.29s,1,6,0.00s
145_HMOX1-PATHWAY,11,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,11,3,P3,k2,cegar3,0,0.24s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,11,3,P3,k4,cegar3,0,3.06s,SAT,3,0.64s,3,18,0.00s
145_HMOX1-PATHWAY,11,3,P3,k6,cegar3,0,4.75s,SAT,3,0.60s,3,30,0.00s
145_HMOX1-PATHWAY,1,1,P3,k1,cegar3,0,0.12s,SAT,0,0.12s,0,1,0.00s
145_HMOX1-PATHWAY,1,1,P3,k2,cegar3,0,0.12s,SAT,0,0.12s,0,1,0.00s
145_HMOX1-PATHWAY,1,1,P3,k4,cegar3,0,0.12s,SAT,0,0.12s,0,1,0.00s
145_HMOX1-PATHWAY,1,1,P3,k6,cegar3,0,0.16s,SAT,0,0.16s,0,1,0.00s
145_HMOX1-PATHWAY,12,1,P3,k1,cegar3,0,0.17s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,12,1,P3,k2,cegar3,0,0.40s,SAT,2,0.30s,2,2,0.00s
145_HMOX1-PATHWAY,12,1,P3,k4,cegar3,0,0.40s,SAT,2,0.30s,2,2,0.00s
145_HMOX1-PATHWAY,12,1,P3,k6,cegar3,0,0.42s,SAT,2,0.32s,2,2,0.00s
145_HMOX1-PATHWAY,12,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,12,3,P3,k2,cegar3,0,0.22s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,12,3,P3,k4,cegar3,0,1.16s,SAT,6,0.92s,5,2,0.00s
145_HMOX1-PATHWAY,12,3,P3,k6,cegar3,0,4.36s,SAT,8,1.32s,6,13,0.00s
145_HMOX1-PATHWAY,13,1,P3,k1,cegar3,0,0.14s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,13,1,P3,k2,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,13,1,P3,k4,cegar3,0,1.74s,SAT,6,0.30s,2,9,0.00s
145_HMOX1-PATHWAY,13,1,P3,k6,cegar3,0,4.02s,SAT,9,0.48s,3,18,0.00s
145_HMOX1-PATHWAY,13,3,P3,k1,cegar3,0,0.09s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,13,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,13,3,P3,k4,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,13,3,P3,k6,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,1,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,1,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,1,3,P3,k4,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,1,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,14,1,P3,k1,cegar3,0,0.16s,SAT,0,0.16s,0,1,0.00s
145_HMOX1-PATHWAY,14,1,P3,k2,cegar3,0,0.13s,SAT,0,0.13s,0,1,0.00s
145_HMOX1-PATHWAY,14,1,P3,k4,cegar3,0,0.12s,SAT,0,0.12s,0,1,0.00s
145_HMOX1-PATHWAY,14,1,P3,k6,cegar3,0,0.13s,SAT,0,0.13s,0,1,0.00s
145_HMOX1-PATHWAY,14,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,14,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,14,3,P3,k4,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,14,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,15,1,P3,k1,cegar3,0,0.23s,SAT,1,0.18s,1,2,0.00s
145_HMOX1-PATHWAY,15,1,P3,k2,cegar3,0,0.21s,SAT,1,0.16s,1,2,0.00s
145_HMOX1-PATHWAY,15,1,P3,k4,cegar3,0,0.24s,SAT,1,0.18s,1,2,0.00s
145_HMOX1-PATHWAY,15,1,P3,k6,cegar3,0,0.25s,SAT,1,0.19s,1,2,0.00s
145_HMOX1-PATHWAY,15,3,P3,k1,cegar3,0,0.21s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,15,3,P3,k2,cegar3,0,0.31s,UNSAT,3,,,0,0.00s
145_HMOX1-PATHWAY,15,3,P3,k4,cegar3,0,0.39s,UNSAT,3,,,0,0.00s
145_HMOX1-PATHWAY,15,3,P3,k6,cegar3,0,28.06s,SAT,4,0.46s,3,219,0.00s
145_HMOX1-PATHWAY,16,1,P3,k1,cegar3,0,0.17s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,16,1,P3,k2,cegar3,0,0.43s,SAT,3,0.43s,3,1,0.00s
145_HMOX1-PATHWAY,16,1,P3,k4,cegar3,0,1.17s,SAT,5,0.69s,4,3,0.00s
145_HMOX1-PATHWAY,16,1,P3,k6,cegar3,0,3.95s,SAT,8,0.65s,4,17,0.00s
145_HMOX1-PATHWAY,16,3,P3,k1,cegar3,0,0.26s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,16,3,P3,k2,cegar3,0,0.85s,SAT,3,0.38s,2,4,0.00s
145_HMOX1-PATHWAY,16,3,P3,k4,cegar3,0,3.23s,SAT,6,0.37s,2,17,0.00s
145_HMOX1-PATHWAY,16,3,P3,k6,cegar3,0,6.85s,SAT,6,0.40s,2,40,0.00s
145_HMOX1-PATHWAY,17,1,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,17,1,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,17,1,P3,k4,cegar3,0,0.09s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,17,1,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,17,3,P3,k1,cegar3,0,0.19s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,17,3,P3,k2,cegar3,0,0.37s,UNSAT,3,,,0,0.00s
145_HMOX1-PATHWAY,17,3,P3,k4,cegar3,0,4.53s,SAT,6,0.48s,3,24,0.00s
145_HMOX1-PATHWAY,17,3,P3,k6,cegar3,0,9.70s,SAT,7,0.56s,3,58,0.00s
145_HMOX1-PATHWAY,18,1,P3,k1,cegar3,0,0.25s,SAT,1,0.18s,1,2,0.00s
145_HMOX1-PATHWAY,18,1,P3,k2,cegar3,0,0.24s,SAT,1,0.16s,1,2,0.00s
145_HMOX1-PATHWAY,18,1,P3,k4,cegar3,0,0.29s,SAT,1,0.19s,1,2,0.00s
145_HMOX1-PATHWAY,18,1,P3,k6,cegar3,0,0.26s,SAT,1,0.18s,1,2,0.00s
145_HMOX1-PATHWAY,18,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,18,3,P3,k2,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,18,3,P3,k4,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,18,3,P3,k6,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,19,1,P3,k1,cegar3,0,0.43s,SAT,2,0.16s,1,4,0.00s
145_HMOX1-PATHWAY,19,1,P3,k2,cegar3,0,0.60s,SAT,3,0.16s,1,4,0.00s
145_HMOX1-PATHWAY,19,1,P3,k4,cegar3,0,0.82s,SAT,3,0.16s,1,5,0.00s
145_HMOX1-PATHWAY,19,1,P3,k6,cegar3,0,0.80s,SAT,3,0.19s,1,5,0.00s
145_HMOX1-PATHWAY,19,3,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
145_HMOX1-PATHWAY,19,3,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
145_HMOX1-PATHWAY,19,3,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
145_HMOX1-PATHWAY,19,3,P3,k6,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
145_HMOX1-PATHWAY,20,1,P3,k1,cegar3,0,0.18s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,20,1,P3,k2,cegar3,0,0.28s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,20,1,P3,k4,cegar3,0,0.53s,SAT,2,0.37s,2,3,0.00s
145_HMOX1-PATHWAY,20,1,P3,k6,cegar3,0,0.65s,SAT,3,0.35s,2,4,0.00s
145_HMOX1-PATHWAY,20,3,P3,k1,cegar3,0,0.09s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,20,3,P3,k2,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,20,3,P3,k4,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,20,3,P3,k6,cegar3,0,0.11s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,21,1,P3,k1,cegar3,0,0.20s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,21,1,P3,k2,cegar3,0,0.31s,SAT,2,0.31s,2,1,0.00s
145_HMOX1-PATHWAY,21,1,P3,k4,cegar3,0,0.30s,SAT,2,0.30s,2,1,0.00s
145_HMOX1-PATHWAY,21,1,P3,k6,cegar3,0,0.31s,SAT,2,0.31s,2,1,0.00s
145_HMOX1-PATHWAY,21,3,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,21,3,P3,k2,cegar3,0,0.24s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,21,3,P3,k4,cegar3,0,0.58s,UNSAT,4,,,0,0.00s
145_HMOX1-PATHWAY,21,3,P3,k6,cegar3,0,81.43s,SAT,4,0.73s,4,537,0.00s
145_HMOX1-PATHWAY,2,1,P3,k1,cegar3,0,0.41s,SAT,1,0.18s,1,5,0.00s
145_HMOX1-PATHWAY,2,1,P3,k2,cegar3,0,0.41s,SAT,1,0.17s,1,5,0.00s
145_HMOX1-PATHWAY,2,1,P3,k4,cegar3,0,0.44s,SAT,1,0.19s,1,5,0.00s
145_HMOX1-PATHWAY,2,1,P3,k6,cegar3,0,0.49s,SAT,1,0.20s,1,5,0.00s
145_HMOX1-PATHWAY,22,1,P3,k1,cegar3,0,0.23s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,22,1,P3,k2,cegar3,0,0.24s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,22,1,P3,k4,cegar3,0,0.79s,UNSAT,5,,,0,0.00s
145_HMOX1-PATHWAY,22,1,P3,k6,cegar3,0,3.76s,SAT,5,0.70s,4,26,0.00s
145_HMOX1-PATHWAY,22,3,P3,k1,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,22,3,P3,k2,cegar3,0,0.26s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,22,3,P3,k4,cegar3,0,0.98s,SAT,4,0.54s,3,4,0.00s
145_HMOX1-PATHWAY,22,3,P3,k6,cegar3,0,3.26s,SAT,7,0.34s,2,14,0.00s
145_HMOX1-PATHWAY,23,1,P3,k1,cegar3,0,0.10s,UNSAT,1,,,0,0.00s
145_HMOX1-PATHWAY,23,1,P3,k2,cegar3,0,0.20s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,23,1,P3,k4,cegar3,0,0.63s,SAT,4,0.63s,4,1,0.00s
145_HMOX1-PATHWAY,23,1,P3,k6,cegar3,0,2.40s,SAT,8,1.23s,6,7,0.00s
145_HMOX1-PATHWAY,23,3,P3,k1,cegar3,0,0.23s,UNSAT,2,,,0,0.00s
145_HMOX1-PATHWAY,23,3,P3,k2,cegar3,0,0.40s,UNSAT,3,,,0,0.00s
145_HMOX1-PATHWAY,23,3,P3,k4,cegar3,0,1.16s,SAT,4,0.74s,4,4,0.00s
145_HMOX1-PATHWAY,23,3,P3,k6,cegar3,0,1.15s,SAT,4,0.75s,4,4,0.00s
